word	tags	comments
THEMSELVES	S Thrdp Other 	
THEY	PRON DEF DEF1 S Thrdp Plrlp Other 	pronoun: Plural of he, she, or it. 
TORMENT	IAV Neg SUPV Actv Hostile Exert Other 	
UNNERVE	IAV Neg SUPV Psv Emot Pain Other 	
UTILIZATION	Pos Noun Work Other 	
UTILIZE	IAV Pos SUPV Actv Work Other 	
VANQUISH	IAV Pos SUPV Actv Power Exert Other 	
VENERATE	IAV Pos SUPV Actv Subm Other Affil 	
VOUCHSAFE	IAV Pos SUPV Actv Comform Fetch Other 	
WHACK	IAV Neg SUPV Actv Hostile Exert Strng Other 	
WOO	IAV Pos SUPV Actv Other Affil Intrel Comform 	
WRECK	IAV Neg SUPV Actv Hostile Exert Finish Other 	
