word	tags	comments
STAGNANT	IndAdj Neg Modif Stay 	
STALEMATE	Neg Noun Stay Comform Intrel 	
STALL	IAV SUPV Stay Weak Hostile 	
STAND	DAV SUPV Stay Strng 	71% verb: To be in or move into an upright position (182); abstract--  remain fixed, be in a specified condition or rank--"i stand convinced  of the fact," "we stand in need of money" (19) 
STANDSTILL	Neg Noun Stay Intrel Comform 	
STATIC	IndAdj Neg Modif Stay Vice 	
STATION	IAV SUPV Stay Actv 	18% verb: To place or post in position 
STATIONARY	Modif Psv Stay 	
STAY	DAV SUPV Stay LINK PFREQ 	97% verb: To remain in a place, situation or condition or to dwell at  a particular place 
STICK	Modif Psv Weak Stay 	10% adj: "Stuck"--caught, embedded, jammed (9); metaphorically used--  caught, saddled with, forced to remain--"i am stuck with her" (2) 
STOOD	DAV SUPV Stay ED Strng PFREQ 	92% verb: Was in or moved into an upright position (72); existed, remained  fixed (6) 
STOP	DAV SUPV Stay 	78% verb: To come to a stand, halt, pause, cease from 
STUBBORNLY	IndAdj Neg Modif Stay Hostile Strng 	
STUBBORNNESS	Neg Noun Stay Strng Hostile 	
SURROUND	DAV SUPV Stay Strng Actv 	66% verb: To enclose or encompass 
SURVIVOR	Pos Noun HU Role Power Stay 	
SUSPEND	IAV Neg SUPV Actv Stay Compl 	
SUSPENSION	Neg Noun Stay Compl 	
UNREASONABLE	IndAdj Neg Modif Think Fail Stay 	
VEX	IAV Neg SUPV Think Fail Stay 	
VIGILANCE	Pos Noun Stay Strng Virtue Feel 	
VIGILANT	IndAdj Pos Modif Stay Strng Virtue Feel 	
WAIT	DAV SUPV Stay Psv PFREQ 	91% verb: To stay or rest in expectation or inaction, to be available  or in readiness, to be neglected or to postpone temporarily 
WALLOW	SV Neg SUPV Actv Stay Emot Pain 	
