word	tags	comments
FAT	Neg Modif EVAL DIM Space Ngtv 	2% adj: "Fattest"--superlative 
FATHOM	Noun ABS DIST Strng Space 	
FEET	Noun ABS DIST S Space 	26% noun: Measurement of distance, 12 inches (plural) 
FENCE	IAV SUPV Strng Actv Space 	3% verb: To enclose 
FLAT	Modif Space 	
FLATNESS	Noun Space 	
FOCAL	Modif Space Strng Ovrst 	
FOOT	Noun ABS DIST Space 	7% noun: Measure of distance--12 inches 
FOOT	Noun Space 	18% noun: The base of something--that part analogous to the human foot 
FORTH	LY Space 	61% adv: Forward in place, time, degree 
FRINGE	Noun Space 	
FRONT	Noun Space 	24% noun: The forward portion of something; specifically, the lines of battle (2) 
FRONT	Modif Space POS 	26% adj: Forward, at the front 
FRONT	PREP Space 	46% prep-adv: "In front (of)"--before, ahead (of) 
FURTHER	LY Space Comp ER 	30% adverb: Farther, i.e., more distant 
GEOGRAPHIC	Modif Space 	
GEOGRAPHICAL	Modif Space 	
HALFWAY	LY Space Weak 	
HAND	LY Space 	2% idiom-adv: "On hand"--at one's disposal, handy, present 
HAND	LY Space 	4% idiom-adv: "At hand"--present, nearby 
HANG	Modif Space Psv 	6% noun-adj: 'hanging'--suspended, suspension 
HEIGHT	Noun Space 	
HERE	LY Space 	adv: To or in this place, spot, or locality--at this point or juncture--this place. 
HIGH	Modif Space POS Strng DIM Ovrst 	39% adj: Lofty, tall, elevated, intensified, greater than usual, considerably  upward in some given scale of measurement, qualitative or quantitative,  generally subsequently specified 
HIGH	Modif Space POS Strng DIM 	14% adjective: "Higher"--(comparative of sense 1) 
HIGH	Modif Space POS Strng DIM 	5% adjective: "Highest"--(superlative of sense 1) 
HIND	Modif Space 	
HOMEWARD	LY Space 	adverb: Toward home 
HORIZONTAL	Modif Space POS 	
IMMENSE	Modif Space Strng Ovrst 	
IN	PREP LY Space 	prep-adv: Indicates inclusion, situation, presence, action etc. within  limits--inside, within 
INCH	Noun ABS DIST Space 	
INNER	Modif Space POS Strng 	
INSERT	IAV SUPV Space Actv 	
INSIDE	PREP Space 	43% prep: In, within 
INSIDE	LY Space 	41% adv: Within 
INSIDE	Modif Space 	7% adj: Internal 
INSIDE	Noun Space 	9% noun: The part within, interior 
INTERMEDIATE	Modif Space POS 	
INTERNAL	Modif Space Strng 	
INTERTWINE	IAV SUPV Space Affil 	
INTO	PREP Space 	prep: Indicates motion or direction toward the inner part of a place or  thing, entrance or inclusion within limits 
ISOLATE	Neg Modif Space Ngtv 	
JUMP	Noun Space Actv 	5% noun-adj: A sudden increase, a large gap or increment; a leap, the  act of leaping (2) 
KILOMETER	Noun ABS DIST Space 	
LAYER	Noun Space 	
LEAGUE	Noun ABS DIST Space 	10% noun: Distance measure 
LEFT	Noun Space 	7% noun-adj: Physical direction, vs. "right" 
LENGTH	Noun ABS DIST Space 	33% noun: The extent or duration of something from end to end, beginning  to end, top to bottom, etc. 
LENGTHY	Modif Space Ovrst 	
LEVEL	Noun Space PFREQ 	98% noun: Degree of quality, quantity, intensity, abstract plane--"speak  to him on his own level"; a flat, horizontal piece of land, etc. (0); horizontalit 
LIMIT	Noun ABS Abs* Space 	42% noun: The final or furthest bound or point as to extent, amount, procedure 
LIMIT	Neg Modif Space Psv Weak Undrst Ngtv 	37% adj: "Limited"--confined within limits, circumscribed or narrow 
LIMITLESS	Modif Space Strng Ovrst 	
LINE	Noun Space PFREQ 	87% noun-adj: A mark long in proportion to its breadth, or resembling  same; all noun or adjective senses 
LINK	IAV SUPV Actv Space 	
LOAD	Modif Space Psv 	0% adj: "Loaded"--filled, burdened 
LONG	Modif Space DIM Strng 	78% adj-adv: Having considerable extent in space or time, of a particular  extent--"twelve feet long" 
LONG	Modif Space DIM 	2% adj: 'longer'--comparative of sense 1 
LONG	Modif Space DIM 	0% adj: 'longest'--superlative of sense 1 
LOOP	Noun Space 	
LOW	Neg Modif POS DIM Space Ngtv Weak 	84% adv-adj: Of little height, value or extent, not refined, below average 
LOW	Neg Modif POS DIM Space Ngtv Weak 	14% adv-adj: 'lowest'--superlative of sense 1. 
LOWER	Neg Modif Comp ER POS Space Ngtv Weak 	60% adj-adv: Of less height, value, or extent, less refined (comparative of "low") 
MARGINAL	Neg Modif Space Ngtv 	
MASS	DAV SUPV Strng Space 	3% verb: To form or collect into a mass 
MASSIVE	Modif Space DIM Strng 	
METER	Noun ABS DIST Modif Space 	
MIDDLE	Modif Space POS 	noun-adj: Between the extremes, center, central 
MIDST	Noun Space 	
MILE	Noun ABS DIST Space 	noun: A measure of distance. 
MOUTH	Noun Space 	4% noun: An opening affording entrance or exit 
MYSELF>	LY Space Weak 	4% idiom-adj-adv: "By myself"--alone or without help 
NARROW	Modif Space DIM Weak 	
NEAR	PREP Space 	59% prep: Close to 
NEAR	Modif Space POS Strng 	6% adj: Close, imminent 
NEAR	LY Space 	4% adv: Nearby, close 
NEAR	Modif Space POS 	9% adv-adj: "Nearer"--comparative--closer 
NEAR	Modif Space POS 	1% adv-adj: "Nearest"--superlative--closest 
NEARBY	PREP LY Space 	adv-adj.: Neighboring, adjacent, close. 
NEIGHBOR	Modif Space 	7% adjective: "Neighboring"--living or situated near, adjacent 
NEXT	PREP Space 	16% prep: "Next to"--beside (spatial); important, next to the teachers")  (1), or almost ("next to useless") (1) 
