word	tags	comments
TESTIMONY	Noun Object COM Legal Comnobj 	
THEFT	Neg Noun Hostile Fetch Legal 	
THIEF	Neg Noun HU Role Hostile Fetch Legal 	
TITLE	Noun COM Comform Legal 	
TREATISE	Pos Noun Object Legal Polit Doctr 	
TRIAL	Noun Ritual POLIT Legal 	
TRUANT	IndAdj Neg Modif Fail Legal 	
TRY	IAV SUPV Intrel Legal Power Actv Hostile 	1% verb: To ascertain th rough judiciary means 
UNJUST	IndAdj Neg Modif Vice EVAL Legal Hostile Ngtv Negate 	
UNLAWFUL	IndAdj Neg Modif Legal Fail 	
VERDICT	Noun COM Comform Legal 	
VICE	Neg Noun Vice Legal Ngtv 	25% noun: Evil, wickedness, prurient pursuits 
VIOLATION	Neg Noun Vice Legal Ngtv Actv Hostile 	
WARRANT	Noun Object COM Legal Comnobj 	
WILL	Noun Legal Object Comnobj 	0% noun: Legal document 
WITNESS	Noun HU Legal Role 	
