word	tags	comments
UNFAILING	Modif Persist Ovrst Strng Negate 	
UNFAIR	Neg Modif Vice EVAL Negate Ngtv Hostile 	
UNFAVORABLE	Neg Modif Ngtv Vice Negate Undrst 	
UNFINISHED	IAV SUPV Finish Negate Weak 	
UNFIT	Neg Modif Vice Negate Ngtv Weak 	
UNFORGETTABLE	IndAdj Pos Modif Negate Eval Qual 	
UNFORTUNATE	Neg Modif Vice EVAL Negate Ngtv Weak Undrst 	49% adj: Unlucky, inauspicious 
UNFORTUNATE	Neg LY Vice Negate Ngtv Undrst 	49% adv: "Unfortunately"--inauspiciously 
UNFORTUNATE	Neg Noun HU COLL Negate Ngtv Weak Subm 	3% noun: "Unfortunates" - unlucky people 
UNHAPPY	IndAdj Neg Modif EMOT Pain Negate Ngtv 	adj: Sad, unfortunate 
UNHURRIED	IndAdj Pos Modif Negate Ovrst 	
UNIMPEACHABLE	IndAdj Pos Modif Negate Polit Virtue 	
UNIMPORTANT	Neg Modif Vice EVAL Negate Ngtv Undrst 	
UNJUST	IndAdj Neg Modif Vice EVAL Legal Hostile Ngtv Negate 	
UNJUSTIFIED	Neg Modif Vice Negate Ngtv Hostile 	
UNKNOWN	Modif Know Negate 	noun-adj: Not known 
UNLEASH	IAV SUPV Intrel Hostile Negate Strng Actv 	
UNLIKE	IndAdj PREP Negate Rel Vary 	
UNLIKELIHOOD	Noun Negate Causal Undrst 	
UNLIKELY	LY Negate Causal Undrst 	
UNLIMITED	IndAdj Pos Modif Quan Ovrst Negate Strng Freq 	
UNLUCKY	Neg Modif Vice Negate Ngtv Weak Undrst 	
UNMISTAKABLE	Modif Percv Negate Strng Ovrst 	
UNMITIGATED	Modif Negate Ovrst Strng Vice 	
UNNECESSARY	Neg Modif EVAL Negate Ngtv Vice Undrst 	
UNPLEASANT	Neg Modif Vice EVAL Negate Ngtv Undrst 	
UNPRECEDENTED	Modif Time* Negate Ovrst 	
UNPREDICTABLE	Modif Negate Vice Undrst 	
UNPREPARED	Modif Negate Weak Vice 	
UNQUALIFIED	Neg Modif Vice Negate Ngtv 	
UNQUESTIONABLE	Modif Negate Ovrst Strng Know 	
UNQUESTIONED	Modif Negate Ovrst Strng Know 	
UNREAL	Modif Negate Vice 	
UNREALISTIC	Modif Vice EVAL Negate 	
UNRELIABILITY	Neg Noun Vice Negate Ngtv Weak Undrst 	
UNRELIABLE	Neg Modif Vice EVAL Negate Ngtv Weak Undrst 	
UNRESTRICTED	Modif Power Negate Ovrst EVAL Qual 	
UNSATISFACTORY	Neg Modif Vice Negate Ngtv Undrst 	
UNSELFISH	IPadj Pos Modif Negate Virtue 	
UNSOUND	IndAdj Neg Modif Vice Negate Weak Undrst 	
UNSOUNDNESS	Noun Vice Negate Weak Undrst 	
UNSPECIFIED	Modif Comform Negate Undrst 	
UNSTABLE	Neg Modif EVAL Vice Negate Weak Ngtv 	
UNSTEADINESS	Neg Noun Qual Negate Weak Ngtv 	
UNSTEADY	Neg Modif Qual Negate Weak Ngtv 	
UNSUCCESSFUL	IndAdj Neg Modif Vice Negate Ngtv Weak Subm Fail 	
UNSURE	Modif Negate Weak Undrst Vice 	
UNSURENESS	Noun Negate Weak Undrst Vice 	
UNTOLD	Modif Negate Strng Ovrst Comform 	
UNTOUCHED	IndAdj Pos Modif Negate Virtue 	
UNTRUE	Neg Modif Vice Negate Ngtv Undrst 	
UNTRUSTWORTHY	Neg Modif Vice Negate Ngtv 	
UNUSUAL	Noun Negate Ovrst Qual 	adjective: Not common or ordinary. 
UNWAVERING	Modif Persist Negate Ovrst Strng Power 	
UNWILLING	Neg Modif Hostile Negate Ngtv Pain Power Hostile 	
UNWILLINGNESS	Neg Noun Hostile Negate Ngtv Strng Pain Power 	
UNWISE	Neg Modif Vice Negate Ngtv 	
VICE	LY Know Negate 	10% idiom-adv: "Vice versa" - conversely 
WON'T	SV SUPV VERB MOD NEG Negate 	verb: Contraction for "will not" 
