word	tags	comments
CONCESSION	Pos Noun Pstv Weak Psv Intrel Subm 	
CONDEMN	Neg Modif Ngtv Strng Intrel Hostile 	
CONDEMN	IAV Neg SUPV Intrel Hostile Ngtv Strng 	
CONDESCENSION	Neg Noun Vice Power Hostile Intrel 	
CONDUCT	Noun Actv Intrel 	43% noun: Behavior 
CONDUCT	IAV SUPV Intrel 	7% verb: To behave 
CONFEDERATION	Pos Noun Affil Intrel Polit 	
CONFINE	IAV Neg SUPV Intrel Power Ngtv Strng Actv 	
CONFLICT	IAV Neg SUPV Intrel Hostile Ngtv Actv 	0% verb: To disagree or struggle 
CONFORM	IAV SUPV Intrel Subm Weak Psv 	
CONFRONT	IAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	verb: To challenge, face 
CONQUER	IAV Pos SUPV Actv Strng Power Travel Intrel Ach 	
CONQUEROR	Pos Noun HU Role Power Strng Travel Intrel 	
CONSIDERATE	IPadj Pos Modif Intrel Virtue 	
CONSPIRATOR	Neg Noun HU Intrel Affil Conform 	
CONSPIRE	IAV Neg SUPV Actv Affil Intrel Conform 	
CONSTRAIN	IAV Neg SUPV Intrel Hostile Power Ngtv Strng 	
CONTEMPT	Neg Noun Hostile Intrel Emot Vice 	
CONTEMPTIBLE	IndAdj Neg Modif Hostile Intrel Vice 	
CONTEMPTUOUS	IndAdj Neg Modif Hostile Intrel Vice 	
CONTRIBUTE	Pos Modif Pstv Strng Actv Intrel Affil 	0% adj: "Contributing"--giving or adding 
CONTRIBUTOR	Pos Noun HU Role Affil Intrel 	
CONTROL	IAV SUPV Intrel Power Strng Actv 	26% verb: To restrain, direct, regulate 
CONVICT	IAV Neg SUPV Intrel Hostile Legal Actv Ngtv Strng 	
COOPERATE	IAV Pos SUPV Intrel Affil Pstv Strng Actv 	
COORDINATE	IAV Pos SUPV Intrel Power Pstv Strng Actv 	
COURT	IAV SUPV Intrel Affil Actv 	9% verb: To woo or try to get, seek 
COVER	IAV SUPV Intrel Power Actv 	87% verb: To conceal, protect; to coat, be smeared or buried (25); to  encompass, deal with, range over (11); meet an expense (6) 
CROSS	IAV Neg SUPV Intrel Hostile Ngtv Actv 	3% verb: To confuse, frustrate 
CURB	IAV SUPV Intrel Power Strng Actv 	
CURTSEY	DAV Pos SUPV Actv Move Intrel 	
DATE	IAV SUPV Intrel Affil 	43% verb: To go out socially with someone 
DEFEND	IAV Pos SUPV Intrel Pstv Strng Actv Affil 	verb: To ward off or repulse attacks, to uphold 
DEFENSE	Pos Noun POLIT Strng Actv Affil Intrel Pstv 	noun-adj: Resistance or protection against attack, whether physical, verbal  or otherwise 
DEFENSIVE	Neg Modif Hostile Ngtv Weak Psv Intrel 	
DEFER	IAV SUPV Intrel Subm Psv 	
DEFY	IAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	
DEMORALIZE	IAV Neg SUPV Intrel Hostile Ngtv Strng 	
DEPEND	IAV SUPV Intrel Subm Weak Psv 	27% verb: Rely (upon) 
DEPLOY	IAV SUPV Intrel Power Strng Actv 	
DEPRIVE	IAV Neg SUPV Intrel Hostile Power Ngtv Strng Actv 	
DESERT	DAV Neg SUPV Intrel Hostile Ngtv 	14% verb: To abandon, forsake 
DESERVE	IAV Pos SUPV Intrel Affil Pstv 	
DESIGNATE	IAV SUPV Intrel Power Actv Strng 	
DETER	IAV Neg SUPV Intrel Power Ngtv Strng Actv 	
DIRECT	IAV SUPV Intrel Power Strng Actv 	44% verb: To manage, control, instruct, guide, aim 
DISCHARGE	IAV Neg SUPV Intrel Legal Ngtv Strng Actv Power 	
DISCIPLINE	IAV SUPV Intrel Power Strng Actv 	25% verb-adj: To train, drill--especially in a punitive sense 
DISMISS	IAV Neg SUPV Intrel Hostile Ngtv Actv Power 	
DIVORCE	DAV Neg SUPV Intrel Hostile Kin* Legal Ngtv Actv 	14% verb: To separate, usually to dissolve a marriage 
DIVORCE	Neg Modif Hostile Kin* Legal Ngtv Intrel 	3% adj: "Divorced"--legally separated from a spouse 
DOCTOR	IAV SUPV Intrel Affil 	0% verb: To act as a doctor, to fix 
DOMINATE	IAV Neg SUPV Intrel Power Ngtv Strng Actv PFREQ 	92% verb: To control 
DOMINATE	Neg Modif Power Ngtv Strng Actv Intrel 	4% adj: "Dominating"--imperious 
DOMINATE	Neg Modif Power Ngtv Strng Actv Intrel 	4% adv: "Dominatingly"--imperiously 
DRAW	IAV SUPV Intrel Power Strng 	6% verb-idiom: "Draw the line," stop, take a negative stand 
DRIVE	IAV Neg SUPV Intrel Hostile Ngtv Actv Strng 	20% verb: To force, impel or push into some psychological or other state,  generally negative--"he is driving me crazy" 
ELECT	DAV SUPV Intrel Polit* Actv Power 	verb: To choose, usually by vote 
ELECT	Modif POLIT Polit* Intrel Power 	0% adj: "Elected"--chosen by vote 
EMBRACE	IAV Pos SUPV Intrel Affil Pstv Actv 	
EMPLOY	IAV SUPV Intrel Econ* Power Strng 	
ENCHANT	IAV Pos SUPV Intrel Affil Pstv 	
ENCOUNTER	IAV SUPV Intrel Affil 	
ENCOURAGE	IAV Pos SUPV Intrel Affil Pstv Actv PFREQ 	98% verb: To inspire with confidence, hearten, urge 
ENDANGER	IAV Neg SUPV Intrel Hostile Ngtv 	
ENFORCE	IAV Neg SUPV Intrel Power Ngtv Strng Actv Hostile 	
ENGAGE	Modif Intrel Affil Kin* 	38% adj: "Engaged"--bethrothed 
ENGAGE	IAV SUPV Intrel Affil 	14% verb: To involve, employ or betroth 
ENROLL	DAV SUPV Intrel Subm Actv 	
ENSURE	IAV Pos SUPV Intrel Power Pstv Ovrst Strng 	
ENTERTAIN	Pos Modif EVAL Exprs Pstv Actv Intrel Affil 	
ENTITLE	IAV SUPV Intrel Legal Power Strng 	
ENTREAT	IAV Neg SUPV Subm Weak Intrel 	
ESTRANGED	IPadj Neg Modif Intrel Pain 	
EVEN	IAV Neg SUPV Intrel Hostile Ngtv 	2% idiom-verb: "Get even"--to have one's revenge, square accounts 
EXACT	IAV SUPV Intrel Power Strng Actv 	2% verb: To force from, obtain 
EXALT	IAV Pos SUPV Psv Intrel Subm Eval 	
EXAMINE	IAV SUPV Intrel Acad Power Actv 	verb: To scrutinize or test 
