word	tags	comments
DIVORCE	Neg Noun Hostile Kin* Legal Ngtv Vice 	84% noun: A legal marital separation 
DOLDRUMS	Neg Noun Pain Vice 	
DOMINANT	Modif POLIT Power Strng Ovrst Vice 	
DOMINATION	Neg Noun ECON POLIT Power Ngtv Strng Actv Vice 	
DOOM	Neg Noun Ngtv Weak Psv Vice 	
DOPE	Neg Noun HU Vice 	
DOUBLE	Neg Noun Hostile Ngtv Vice 	0% idiom-noun: 'double cross'--treachery 
DOUBTFUL	IndAdj Neg Modif Undrst Ngtv Weak Vice Percv 	
DRAB	IndAdj Neg Modif Vice 	
DREADFUL	Neg Modif Vice Ovrst Ngtv Weak Psv 	
DREARY	IndAdj Neg Modif Vice 	
DRUNK	Neg Modif Vice Ngtv Weak Psv PFREQ 	83% adjective: Intoxicated 
DRUNKARD	Neg Noun HU Vice Weak 	
DRUNKEN	IndAdj Neg Modif Weak Psv Vice 	
DUBIOUS	Neg Modif Undrst Ngtv Vice 	
DUNCE	Neg Noun HU Vice 	
EGOTISTICAL	IndAdj Neg Modif Vice Power Hostile 	
EMBARRASSMENT	Neg Noun Weak Vice 	
EMERGENCY	Neg Noun Vice Ngtv 	noun-adj: An unexpected dangerous situation 
ENVIOUS	IPadj Neg Modif Vice Other Need 	
ENVY	Neg Noun Vice Need Other 	
EQUIVOCAL	Neg Modif Undrst Ngtv Weak Vice 	
ERROR	Neg Noun Vice Ngtv 	
EVIL	Neg Noun Vice Ngtv 	55% noun: Wickedness 
EVIL	Neg Modif EVAL Vice Ngtv 	45% adj: Wicked 
EXCESSIVE	Neg Modif Vice EVAL Ngtv Ovrst 	
EXPENSIVE	Neg Modif ECON Econ* Ngtv Vice 	
EXTRAVAGANT	Neg Modif Vice EVAL Econ* Ngtv Ovrst 	
FABRICATION	Neg Noun Vice Comform 	
FAIL	Neg Noun Vice Ngtv Weak Psv 	4% noun-adj: "Failing"--a fault or failure, unsatisfactory 
FAILURE	Neg Noun Vice Ngtv Weak Psv 	noun: A general instance of proving unsuccessful, one who or that which  proves unsuccessful or fails to perform something expected or required 
FALSE	Neg Modif Vice EVAL Ngtv 	
FANATIC	Neg Noun HU Need Vice 	
FANATICAL	IndAdj Neg Modif Need Vice 	
