word	tags	comments
PARADE	DAV SUPV Travl Actv Milit 	
PASS	DAV SUPV Travl Actv 	60% verb: Indicates a general sense of motion in relationship to the speaker,  thus, in particular, circulate, leave behind, exceed 
PATROL	IAV SUPV Travl Milit Power Strng 	
PILE	IAV SUPV Travl Actv 	3% verb: "Pile (down) (out)"--to swarm 
PLUNGE	Noun Travl 	
PROCEED	IAV SUPV Travl Actv PFREQ 	86% verb: To move, pass, or go forward or onward, to advance, to begin or carry on 
PURSUE	IAV SUPV Travl Strng Actv 	verb: To chase, follow, follow up 
PURSUIT	Noun Actv Travl 	
PUT	IAV SUPV Travl Actv 	0% verb: 'put out'--to depart 
RACE	IAV SUPV Travl Actv 	11% verb: To run or move rapidly, usually competitively 
RACE	Noun Travl Actv 	4% noun-adj: 'racing' 
REMOVAL	Noun Travl Strng Actv 	
RETREAT	IAV Neg SUPV Travl Milit Ngtv Weak Actv 	
RETURN	IAV SUPV Travl Actv 	79% verb: To go or come back, revert, recur 
RIDE	DAV SUPV Travl Actv 	70% verb: To travel on or in some form of conveyance 
RIDE	Noun Travl Actv 	23% noun: A journey on or in some form of conveyance 
RIDE	Modif Travl Actv 	2% noun-adj: "Riding", traveling on or in some form of conveyance, especially  a horse; relating to same 
ROCK	Modif Travl 	2% adj: "Rocking" as in rocking chair, rocking horse 
RODE	DAV SUPV Travl ED 	verb: Past tense of ride; traveled on or in some form of conveyance 
ROLL	Modif Travl 	2% noun-adj: "Rolling"--characterized by height and depth of movement or sound 
ROLL	Noun Actv Travl 	0% noun: Movement characterized by a complete turn 
ROUND	IAV SUPV Travl Actv 	0% verb: To make a circuit of, to turn 
RUN	DAV SUPV Travl Actv 	61% verb: General sense of motion, defined differently for different classes  of moving things--to move quickly, proceed, extend, pass, flow, etc. 
RUN	IAV SUPV Travl Actv 	3% verb: 'run after'--to pursue 
RUN	IAV SUPV Travl Actv Weak 	16% verb: 'run away,' 'run off'--to flee, escape 
RUN	Noun Travl Actv 	1% noun-adj: An occasion or instance of running--'a run,' or the activity  in general--"running" 
RUSH	IAV SUPV Travl Actv PFREQ 	94% verb: To hurry--infrequently-- to attack suddenly, ambush 
RUSH	Noun Travl Actv 	3% noun: The actof rushing, rapid directed movement 
SAIL	DAV SUPV Travl Exprs Actv 	
SCRAMBLE	IAV SUPV Travl Actv Weak 	
SEND	Noun Actv Travl 	0% noun-adj: "Sending"--the dispatch (of or for) 
SHIP	DAV SUPV Travl Actv 	7% verb: To transport by naval vessel 
SHOW	IAV SUPV Travl 	1% idiom-verb: "Show up"--to make an appearance 
SKI	DAV SUPV Travl Exprs Actv 	
SPEED	IAV SUPV Travl Strng Actv 	
SPIN	DAV SUPV Travl 	
SPRANG	IAV SUPV Travl ED Actv 	
SPRING	IAV SUPV Travl Actv 	10% verb: To leap (2); to appear or emerge suddenly (0); to snap shut  (0); to bend or split (0) 
SPRUNG	IAV SUPV Travl ED Actv 	
START	IAV SUPV Travl Psv 	0% verb: To jerk or flinch suddenly 
STEER	DAV SUPV Travl Power Actv 	
STEP	DAV SUPV Travl Actv 	29% verb: To walk, set the foot down, hurry (e.g. "step on it," "step it up") 
STREAM	Noun Travl 	22% noun: A flowing sequence 
STREAM	IAV SUPV Travl 	13% verb: To flow as a stream 
STREAM	Modif Travl 	9% adj: "Streaming" - flowing, coursing 
STRIDE	Noun ABS DIST Travl 	
STRIDE	IAV SUPV Travl 	
SUCCEED	IAV SUPV Travl 	0% verb: To follow, as in a sequence 
SWAM	DAV SUPV Travl ED Exprs Actv 	
SWEEP	Noun Econ* Travl Actv 	
SWEEP	DAV SUPV Actv Travl 	
SWEPT	DAV SUPV ED Actv Travl 	
SWIM	DAV SUPV Travl Actv 	57% verb: To move in water by strokes 
SWIM	Noun Travl Actv 	37% noun-adj: "Swimming"--moving through water 
SWING	DAV SUPV Travl Actv 	64% verb: To make or cause angular motion, to bring around 
SWING	Noun Travl Actv 	27% noun: Angular motion with fixed radius, act of making such motion,  device that makes such motion 
SWING	Noun Strng Travl Ovrst Actv 	9% idiom-noun: "(in#into) full swing"--high gear, at full capacity 
SWUNG	DAV SUPV Travl ED Actv 	
TAIL	IAV SUPV Travl Actv 	2% verb: To follow 
TEAR	IAV Neg SUPV Travl Ngtv Psv 	10% verb: To race around without apparent control 
TIME	IAV SUPV Travl 	1% idiom-adv: 'from time to time'--occasionally 
TOUR	IAV SUPV Travl 	
TRAFFIC	Noun Travl 	
TRAIL	IAV SUPV Travl Actv 	
TRANSFER	IAV SUPV Travl Actv 	
TRANSIT	Noun Travl 	
TRANSPORT	IAV SUPV Travl Actv 	
TRANSPORTATION	Noun Travl 	
TRAVEL	DAV SUPV Travl Actv 	80% verb: To journey from place to place 
TRAVEL	Noun Travl Actv 	14% noun-adj: A journey from place to place 
TRAVEL	Modif Actv Travl 	6% noun-adj: "Traveling"--journeying 
TRAVEL	Pos Modif Pstv Travl 	0% adj: "Traveled"--experienced in travel; frequented in travel 
TRAVERSE	IAV SUPV Travl Actv 	
TRIP	Noun Travl PFREQ 	92% noun: Journey, voyage 
TROT	Noun Actv Travl 	
TROT	IAV SUPV Travl Actv 	
VACATION	IAV SUPV Travl 	0% verb: To take a holiday 
VISIT	IAV SUPV Travl Affil 	77% verb: To go and stay with someone or at some place for a short time 
VISIT	Noun Travl Affil 	19% noun: An instance of visiting 
VOYAGE	Noun Travl 	
WALK	DAV SUPV Travl Actv PFREQ 	89% verb: To go or travel on foot at a moderate speed, proceed by steps 
WALK	Noun Travl Actv 	7% noun: A period of walking for exercise or pleasure, an amount of walking;  a place for walking (0) 
WALK	IAV SUPV Travl Hostile Actv 	2% idiom-verb: 'walk out'--to leave in protest 
WALK	Noun Travl Actv 	1% noun-adj: "Walking"--the act of going on foot 
WANDER	IAV SUPV Travl Psv 	verb: To move or go aimlessly about, roam, ramble 
WASH	IAV SUPV Travl Actv 	6% verb: To transport or move, as by water 
WAY	Modif Strng Travl 	0% idiom-adj: 'under way'--in progress 
WITHDRAW	IAV SUPV Travl Subm Weak Subm 	
WITHDREW	IAV SUPV Travl ED Subm Weak 	
