word	tags	comments
EXTREME	Modif Quan POS Strng Ovrst 	20% adjective: Very far from the average (along some dimension conveyed  by accompanying noun) 
EXTREME	LY Ovrst Strng Quan 	72% adverb: "Extremely"--exceedingly, extraordinarily 
FAIR	Modif Quan 	8% adj: Moderate in degree or quality (includes comparative (0) + superlative (0)) 
FAR	LY Quan 	16% adv: "As far as"--to the degree or extent that, as regards 
FAR	LY Ovrst Quan 	9% adverb: Much, to a greater extent (used for emphasis with comparatives  and "too") 
FEW	DET PRE PRE1 Modif Quan Undrst Weak PFREQ 	82% adj: Not many, a small number of 
FEW	DET PRE PRE1 Modif Quan Undrst Weak 	1% adj: "Fewer"--a smaller number of--comparative 
FEW	DET PRE PRE1 Modif Quan Undrst Weak 	0% adj: "Fewest"--superlative 
FIFTEEN	DET NUMB CARD Quan 	noun-adj: Cardinal number 
FIFTY	DET NUMB CARD Quan 	noun-adj: Cardinal number 
FIVE	DET NUMB CARD Quan 	noun-adj: The cardinal number 
FORTY	DET NUMB CARD Quan 	
FOUR	DET NUMB CARD Quan 	noun-adj: The cardinal number 
FOURTEEN	DET NUMB CARD Quan 	noun-adj: The cardinal number 
FRACTION	Noun Quan 	
FULL	Modif Quan Strng Ovrst 	80% adjective: Complete or filled to capacity 
FULL	Modif Strng Quan Ovrst 	2% adjective: "Fuller"--comparative 
FULL	Modif Strng Ovrst Quan 	2% adjective: "Fullest"--superlative 
FULL	LY Quan Ovrst Strng 	14% adverb: "Fully" 
FULLNESS	Pos Noun Compl Quan 	
FUND	Noun Quan 	0% noun-adj: A supply or store of 
FURTHER	LY Comp ER Quan Strng 	57% adj-adv: Additional, more, more extended; additionally, in addition 
GALLON	Noun Quan 	
GIANT	Modif Ovrst DIM Quan Strng 	15% adjective: Extra large 
GIGANTIC	Modif Quan Ovrst Strng 	
GRATUITOUS	IndAdj Neg Modif Ovrst Quan 	
GREAT	Pos Modif Ovrst EVAL Quan Pstv Strng 	63% adj: Of more than ordinary size, extent, number, degree, importance, eminence 
GREAT	Pos Modif Ovrst EVAL Quan Pstv Strng 	9% adj: 'greater' 
GREAT	Pos Modif Ovrst EVAL Quan Pstv Strng 	7% adj: 'greatest' 
GREAT	LY Ovrst Quan 	6% adv: 'greatly' 
GROSS	Modif Quan Econ* EVAL Ovrst 	
