word	tags	comments
PERFORM	DAV SUPV Exprs Actv Comform 	
PERFORMANCE	Noun Ritual Exprs Actv 	
PERFORMER	Noun HU Exprs Actv Role 	
PIANO	Noun Object Tool Exprs 	noun: A musical instrument 
PICTURE	Noun Object COM Exprs Comnobj 	noun: A visual representation--a painting, drawing, photograph, movie mental image 
PLAY	DAV SUPV Exert Exprs Actv 	87% verb: To perform some activity for recreation--playing games, sports,  also, playing a musical instrument (27) 
PLAY	Noun Ritual Exprs 	6% noun-adj: A dramatic work for the theatre; any activity, generally  creative or recreational--"the free play of the mind" (0) 
PLAYER	Noun HU Exprs Role 	noun: Participant in an activity 
POEM	Noun COM Exprs Comform 	
POET	Noun HU Exprs Role 	
POETIC	IndAdj Pos Modif Exprs Comform Pleasure 	
POETRY	Noun COM Comform Exprs 	
POOL	Noun PLACE Exprs Aquatic 	
PORTRAIT	Noun Object COM Exprs Comnobj 	
PROSE	Noun COM Comform Exprs 	
QUARTET	Noun HU COLL Exprs 	
RACER	Noun HU Exprs Role Actv 	
RECORD	Noun Object COM Exprs Comnobj 	29% noun-adj: "Record," "recording"--a disk or tape imprinted with sound,  the act of such imprinting 
ROCK	Noun COM Comform Exprs 	2% idiom: Genre of music--"rock (and) roll" 
ROLL	Noun COM Comform Exprs Handels 	5% idiom-noun: "Rock (and) roll"--handled by rock 
ROW	DAV SUPV Exert Exprs Actv 	
RUNNER	Noun HU Exprs Role Actv 	
SAGA	Noun COM Comform Exprs Ovrst 	
SAIL	DAV SUPV Travl Exprs Actv 	
SANG	DAV SUPV ED Exprs Actv Comform 	
SATIRE	Noun COM Comform Exprs 	
SCIENCE	Noun COM Comform Exprs 	7% noun-idiom: "Science fiction"--type of literature 
SCULPTURE	Noun Object COM Exprs Comnobj 	
SCULPTURE	IAV SUPV Exprs Work 	
SHOOT	Noun Ritual Exprs 	15% verb: To set a ball or other object in motion as part of a game, usually  basketball or pool--"shoot the ball"; "shoot pool" 
SHOW	Noun COM Comform Exprs 	8% noun: Exhibition, manifestation, demonstration 
SING	DAV SUPV Exprs Actv Comform 	69% verb: To produce melodious sounds 
SING	Noun COM Comform Exprs Actv 	29% noun-adj: "Singing" - melodious sounds, producing or pertaining to 
SINGER	Noun HU Exprs Role Actv 	
SKETCH	Noun Object COM Exprs Actv Comnobj 	
SKI	Noun Object Vehicle Exprs 	
SKI	DAV SUPV Travl Exprs Actv 	
SONG	Noun COM Exprs Comform 	noun-adj: Melody (usually worded) 
SPECTATOR	Noun HU Exprs Role Psv 	
SPEECH	Noun COM Comform Exprs 	71% noun: That which is spoken, a speech 
SPORT	Noun Ritual Exprs PFREQ 	94% noun-adj: Athletic pastime 
SPORT	Modif Exprs Ritual 	3% adj: "Sporting"--given to gaming, relating to athletics 
STADIUM	Noun PLACE Social Exprs 	
STAGE	Noun PLACE Social Exprs 	28% noun: The place where public entertainment, usually theatrical, takes  place and public speeches ar 
STAR	Noun HU Exprs Role Ovrst 	0% noun-adj: A leading role or person in such position, leading in quality 
STEREO	Noun Object Tool Exprs 	
STORY	Noun COM Comform Exprs PFREQ 	97% noun-adj: A tale 
STREAMER	Noun Object Exprs Tool 	
STUDIO	Noun PLACE Social Exprs 	
SUNG	DAV SUPV ED Exprs Actv Comform 	
SWAM	DAV SUPV Travl ED Exprs Actv 	
SWIM	Noun Ritual Exprs Actv 	7% noun: A period of swimming 
SWIMMER	Noun HU Exprs Role Actv 	
SYMBOL	Noun ABS Abs* COM Comform Exprs 	
SYMBOLISM	Noun COM Comform Exprs 	
SYMPHONIC	Modif Comform Exprs 	
SYMPHONY	Noun COM Comform Exprs 	
TALE	Noun COM Comform Exprs 	
TASTE	Pos Noun Exprs Pstv Virtue 	3% noun: Aesthetic sense, style 
TENNIS	Noun Ritual Exprs Actv 	
THEATER	Noun PLACE Social Exprs 	
THEATRE	Noun PLACE Social Exprs 	
TOUCH	Noun Ritual Exprs 	2% idiom-noun: "Touch football" 
TOURIST	Noun HU ECON Econ* Exprs Role 	
TRAVELER	Noun HU Exprs Role 	
TRUMPET	Noun Object Tool Exprs 	
TUNE	Noun COM Comform Exprs 	
VACATION	Noun Ritual Exprs 	noun: A holiday from normal activity 
VACATIONER	Noun HU Exprs Role 	
VERBAL	Modif Comform Exprs 	
VERSE	Noun Object COM Exprs Comnobj 	
VIOLIN	Noun Object Tool Exprs 	noun: A stringed musical instrument 
WALKER	Noun HU Exprs Role Actv 	
WAVE	DAV SUPV Exprs Comform 	
WHISTLE	Noun COM Comform Exprs 	
WHISTLE	DAV SUPV Exprs Actv Comform 	
WRITE	DAV SUPV Actv Comform Exprs 	82% verb: To form words, etc., on some material, or more generally to  express ideas, compose, produce 
WRITER	Noun HU Exprs Role Actv 	
WRITTEN	Modif Comform Exprs 	23% adj: Set down verbally 
