word	tags	comments
HIT	IAV SUPV Solve Actv 	1% verb: To discover, light upon 
HOLD	IAV SUPV Psv Solve 	12% verb: Believe, feel, profess, say--"we hold these truths to be . . ." 
IGNORE	IAV SUPV Solve Actv 	
IMAGINE	IAV SUPV Psv Solve Exprs 	verb: To form a mental image, to speculate, conjecture, suppose, or fantasize 
INTERPRET	IAV SUPV Solve Actv 	
INVESTIGATE	IAV SUPV Solve Actv 	
JUDGE	IAV SUPV Legal Actv Solve Power Strng 	49% verb: To form an opinion, estimate, generally moral or evaluative,  usually about human matters; to pass sentence in a court of law (2) 
KNEW	SV SUPV ED Psv Solve 	verb: Past tense of 'know' 
KNOW	SV SUPV Psv PFREQ Solve 	92% verb: To perceive, understand, be acquainted with, to have fixed in  the mind, to be cognizant or aware of 
KNOWN	SV SUPV ED Solve 	82% verb: Past participle of 'know' sense 1 
LEARN	IAV SUPV Solve Acad PFREQ Actv 	90% verb: To acquire knowledge of or skill in by study, instruction, or experience 
LOOK	IAV SUPV Solve 	1% verb-idiom: "Look back"--to review the past, return in thought, recollect  reminisce 
LOOK	IAV SUPV Solve 	1% verb-idiom: "Look upon"--to regard or consider 
LOOK	IAV SUPV Solve Actv 	1% verb-idiom: "Look forward (to)"--to anticipate in the future, expect 
MAKE	IAV SUPV Solve Actv 	1% idiom-verb: "Make up (one's) mind"--decide 
MATCH	IAV SUPV Strng Actv Solve 	
MATTER	IAV Pos SUPV Strng Pstv Solve Ovrst 	12% verb: To be significant 
MEASURE	IAV SUPV Solve Actv 	16% verb: To quantify, guage, to be of a specified dimension 
MEDIATE	IAV Pos SUPV Actv Comform Intrel Solve 	
MEET	IAV SUPV Solve Actv 	17% verb: Pertaining to the abstract, to be confronted with, to solve,  to pay, to fulfill (of things)--"he tried to meet the challenge," "money  to meet the needs" 
MISTAKE	IAV Neg SUPV Ngtv Psv Solve 	3% verb: To 'mistake' one thing for another --to confuse 
MISUNDERSTAND	IAV Neg SUPV Ngtv Psv Solve 	
MISUNDERSTOOD	IAV Neg SUPV Ngtv Psv Solve 	
MULTIPLY	DAV SUPV Solve Strng Actv 	
NEGOTIATE	IAV Pos SUPV Actv Comform Intrel Exch Solve 	
NUMBER	DAV SUPV Solve 	1% verb: To assign numbers to, to count, to comprise 
OCCUR	IAV SUPV Solve Psv 	14% verb: 'occur to'--dawn on 
OUTWIT	IAV Pos SUPV Actv Think Solve Other 	
PERPLEX	IAV Neg SUPV Ngtv Weak Solve Undrst 	
PLAN	IAV SUPV Solve Strng Actv 	35% verb: To construct such a program 
PLOT	IAV Neg SUPV Ngtv Actv Strng Solve 	
PONDER	IAV SUPV Psv Solve 	
PREDICT	IAV SUPV Psv Solve 	
PRESUME	IAV SUPV Psv Solve 	
PROJECT	IAV SUPV Solve Actv Strng 	4% verb: To forecast, look forward, extrapolate, externalize onto, place  onto (abstract) 
PROVE	IAV SUPV Solve Strng Actv 	65% verb: To establish beyond all reasonable doubt 
PUT	IAV SUPV Actv Solve 	0% verb: 'put off'--postpone, delay; divert 
PUZZLE	IAV SUPV Solve Undrst 	
RANGE	IAV SUPV Solve 	13% verb: To extend, rank 
RATE	IAV SUPV Actv Solve 	
REALIZE	IAV SUPV Psv PFREQ Solve 	88% verb: To apprehend, come to see or know 
REASON	IAV SUPV Solve Actv Strng 	3% verb: To think or argue in a logical manner 
RECALL	IAV SUPV Psv Solve 	
RECONCILIATION	Pos Noun Comform Intrel Solve 	
REDEMPTION	Pos Noun Subm Exch Intrel Solve 	
REFLECT	IAV SUPV Solve Psv 	
REGARD	IAV SUPV Psv Solve 	41% verb: To conceive of, look upon in a particular way 
REGISTER	IAV SUPV Psv Solve 	
REHABILITATION	Pos Noun Subm Solve 	
REMEMBER	DAV SUPV Psv Solve 	verb: Bear in mind or call to mind 
REPARATION	Pos Noun Subm Exch Intrel Solve 	
REPENT	IAV Pos SUPV Actv Subm Solve 	
REPENTANCE	Pos Noun Subm Solve 	
RESOLVE	IAV Pos SUPV Solve Pstv Strng Actv 	
REVELATION	Pos Noun Think Solve 	
REVIEW	IAV SUPV Solve 	
RULE	IAV SUPV Solve Actv 	2% idiom-verb: "Rule out", to exclude by decision 
SAMPLE	IAV SUPV Solve 	
